Collection Time,Synchronized to Cloud,Collected By,Longitude,Latitude,Confidence,Status
2026-07-01T00:20:31Z,2026-07-01T00:24:05.928Z,1e00000990,141.4440302,43.0184791,50,0
2026-07-01T00:51:09Z,2026-07-01T04:07:08.764Z,1e00000990,141.4444762,43.0235834,40,0
2026-07-01T01:13:25Z,2026-07-01T04:07:08.764Z,1e00000990,141.4447208,43.0238787,51,0
2026-07-01T01:23:26Z,2026-07-01T04:07:08.764Z,1e00000990,141.4447293,43.0260437,75,0
2026-07-01T01:24:04Z,2026-07-01T04:07:08.764Z,1e00000990,141.4458862,43.0299034,30,0
2026-07-01T01:32:11Z,2026-07-01T04:07:08.764Z,1e00000990,141.4462641,43.0298826,85,0
2026-07-01T02:40:04Z,2026-07-01T04:07:08.764Z,1e00000990,141.4514161,43.028534,200,0
2026-07-01T02:40:07Z,2026-07-01T04:07:08.764Z,1e00000990,141.4514161,43.028534,200,0
2026-07-01T02:40:32Z,2026-07-01T04:07:08.764Z,1e00000990,141.4514161,43.028534,200,0
2026-07-01T07:04:09Z,2026-07-01T07:57:05.41Z,1e00000990,141.4495734,43.0326152,21,0
2026-07-01T07:09:08Z,2026-07-01T07:57:05.41Z,1e00000990,141.4501218,43.0327362,161,0
2026-07-01T07:10:10Z,2026-07-01T07:57:05.41Z,1e00000990,141.4498752,43.0328064,146,0
2026-07-01T07:10:12Z,2026-07-01T07:57:05.41Z,1e00000990,141.4498527,43.0327745,150,0
2026-07-01T07:10:13Z,2026-07-01T07:57:05.41Z,1e00000990,141.449376,43.0326639,69,0
2026-07-01T07:13:09Z,2026-07-01T07:57:05.41Z,1e00000990,141.4501632,43.0349649,139,0
2026-07-01T07:20:06Z,2026-07-01T07:57:05.41Z,1e00000990,141.4376172,43.0642277,35,0
2026-07-01T10:01:09Z,2026-07-01T11:39:05.62Z,1e00000990,141.4256509,43.0772608,180,0
2026-07-01T10:01:48Z,2026-07-01T11:39:05.62Z,1e00000990,141.4243957,43.076804,97,0
2026-07-01T10:05:07Z,2026-07-01T11:39:05.62Z,1e00000990,141.4250366,43.0757887,66,0
2026-07-01T10:06:32Z,2026-07-01T11:39:05.62Z,1e00000990,141.4251738,43.0750954,25,0
2026-07-01T10:32:33Z,2026-07-01T11:39:05.62Z,1e00000990,141.4296089,43.0779187,157,0
2026-07-01T10:48:46Z,2026-07-01T11:39:05.62Z,1e00000990,141.4257173,43.0752757,121,0
2026-07-01T11:59:47Z,2026-07-01T15:32:07.104Z,1e00000990,141.4252595,43.0758172,100,0
2026-07-01T12:00:53Z,2026-07-01T19:11:07.57Z,1e00000990,141.4252166,43.0757758,89,0
2026-07-01T12:08:06Z,2026-07-01T19:11:07.57Z,1e00000990,141.4252258,43.0754864,90,0
2026-07-01T12:10:13Z,2026-07-01T19:11:07.57Z,1e00000990,141.4254354,43.0758357,76,0
2026-07-01T12:16:11Z,2026-07-01T19:11:07.57Z,1e00000990,141.4296103,43.0784151,157,0
2026-07-01T12:16:14Z,2026-07-01T19:11:07.57Z,1e00000990,141.4257664,43.0756229,153,0
2026-07-01T12:20:10Z,2026-07-01T19:11:07.57Z,1e00000990,141.4273346,43.0775428,117,0
2026-07-01T17:43:10Z,2026-07-01T19:11:07.57Z,1e00000990,141.4254722,43.0755463,22,0
2026-07-01T21:51:30Z,2026-07-01T22:51:05.921Z,1e00000990,141.4308121,43.0720644,41,0
2026-07-01T21:51:32Z,2026-07-01T22:51:05.921Z,1e00000990,141.4309508,43.0720644,41,0
2026-07-01T21:51:52Z,2026-07-01T22:51:05.921Z,1e00000990,141.4318224,43.0716373,69,0
2026-07-01T21:55:18Z,2026-07-01T22:51:05.921Z,1e00000990,141.4318699,43.0724757,26,0
2026-07-01T22:03:31Z,2026-07-01T22:51:05.921Z,1e00000990,141.4308582,43.0733794,172,0
2026-07-01T22:24:57Z,2026-07-01T22:51:05.921Z,1e00000990,141.431761,43.0710219,124,0
2026-07-01T22:31:51Z,2026-07-01T22:51:05.921Z,1e00000990,141.4212699,43.069817,226,0
2026-07-01T22:48:31Z,2026-07-01T22:51:05.921Z,1e00000990,141.4297442,43.0666722,222,0
2026-07-06T08:19:16Z,2026-07-06T09:43:06.31Z,1e00000990,141.6176412,42.6469694,38,0
2026-07-06T08:19:30Z,2026-07-06T09:43:06.31Z,1e00000990,141.6171355,42.6461304,31,0
2026-07-06T08:19:33Z,2026-07-06T13:23:05.932Z,1e00000990,141.6146867,42.6454387,145,0
2026-07-06T08:19:34Z,2026-07-06T13:23:05.932Z,1e00000990,141.6144898,42.6453682,164,0
2026-07-06T08:19:38Z,2026-07-06T13:23:05.932Z,1e00000990,141.6183419,42.6461543,19,0
2026-07-06T08:20:10Z,2026-07-06T13:23:05.932Z,1e00000990,141.6221799,42.6483656,36,0
2026-07-06T08:20:17Z,2026-07-06T13:23:05.932Z,1e00000990,141.6247875,42.6480465,40,0
2026-07-06T08:20:34Z,2026-07-06T13:23:05.932Z,1e00000990,141.6260654,42.6469632,91,0
2026-07-06T09:53:30Z,2026-07-06T13:23:05.932Z,1e00000990,141.6167062,42.639974,98,0
2026-07-07T00:55:04Z,2026-07-07T01:43:05.793Z,1e00000990,141.6232254,42.6485511,101,0
2026-07-07T00:57:03Z,2026-07-07T01:43:05.793Z,1e00000990,141.6152878,42.6456159,32,0
2026-07-07T01:01:59Z,2026-07-07T01:43:05.793Z,1e00000990,141.6126343,42.6446258,176,0
2026-07-07T01:02:21Z,2026-07-07T01:43:05.793Z,1e00000990,141.6151345,42.64561,63,0
2026-07-07T01:07:20Z,2026-07-07T01:43:05.793Z,1e00000990,141.6147687,42.6466525,50,0
2026-07-07T01:09:01Z,2026-07-07T01:43:05.793Z,1e00000990,141.6138819,42.6458252,97,0
2026-07-07T01:09:42Z,2026-07-07T01:43:05.793Z,1e00000990,141.6143266,42.6457741,91,0
2026-07-07T01:14:40Z,2026-07-07T01:43:05.793Z,1e00000990,141.6108424,42.6445592,163,0
2026-07-07T04:25:37Z,2026-07-07T05:15:04.85Z,1e00000990,141.6141779,42.646864,41,0
2026-07-07T04:27:42Z,2026-07-07T05:15:04.85Z,1e00000990,141.6141706,42.6468658,161,0
2026-07-07T04:28:35Z,2026-07-07T05:15:04.85Z,1e00000990,141.6168476,42.6467021,165,0
2026-07-07T04:28:40Z,2026-07-07T05:15:04.85Z,1e00000990,141.6153444,42.6457642,120,0
2026-07-07T04:31:41Z,2026-07-07T05:15:04.85Z,1e00000990,141.6154459,42.645845,43,0
2026-07-07T04:32:40Z,2026-07-07T05:15:04.85Z,1e00000990,141.6249321,42.6463704,166,0
2026-07-07T04:42:37Z,2026-07-07T05:15:04.85Z,1e00000990,141.6284589,42.644375,69,0
2026-07-07T08:11:20Z,2026-07-07T09:00:05.179Z,1e00000990,141.6184897,42.6408412,141,0
2026-07-07T08:11:40Z,2026-07-07T09:00:05.179Z,1e00000990,141.6184524,42.641292,93,0
2026-07-07T08:13:56Z,2026-07-07T09:00:05.179Z,1e00000990,141.6189014,42.6403815,21,0
2026-07-07T08:14:04Z,2026-07-07T09:00:05.179Z,1e00000990,141.6198135,42.6418898,87,0
2026-07-07T08:22:24Z,2026-07-07T09:00:05.179Z,1e00000990,141.6185923,42.640543,31,0
2026-07-07T08:49:31Z,2026-07-07T09:00:05.179Z,1e00000990,141.6181135,42.6413776,89,0
2026-07-07T08:52:06Z,2026-07-07T09:00:05.179Z,1e00000990,141.6172686,42.6403159,87,0
2026-07-07T09:55:57Z,2026-07-07T12:42:05.623Z,1e00000990,141.6223318,42.6303458,137,0
2026-07-07T10:25:17Z,2026-07-07T12:42:05.623Z,1e00000990,141.6144462,42.6340674,102,0
2026-07-07T11:17:57Z,2026-07-07T12:42:05.623Z,1e00000990,141.6154601,42.6347451,75,0
2026-07-07T11:26:43Z,2026-07-07T12:42:05.623Z,1e00000990,141.6154601,42.6347451,59,0
2026-07-07T11:27:20Z,2026-07-07T12:42:05.623Z,1e00000990,141.6154601,42.6347451,59,0
2026-07-07T12:05:36Z,2026-07-07T12:42:05.623Z,1e00000990,141.6153859,42.6349987,116,0
